,feat,p,stat
87,wavelet-LHH_glszm_SmallAreaEmphasis,0.5259999546964129,-0.19624219777970642
545,wavelet-HHH_gldm_DependenceEntropy,0.5274416894248839,0.22554814468320447
200,wavelet-LLL_glszm_ZonePercentage,0.5291056745429645,-0.4423824750560693
63,wavelet-HHH_gldm_GrayLevelVariance,0.5299759700669202,0.798872584248581
58,wavelet-HHL_glszm_GrayLevelVariance,0.530056554606287,-0.45218626085528185
36,wavelet-LHH_ngtdm_Busyness,0.53014235162773,-0.3650214581259679
548,wavelet-LHH_glrlm_RunLengthNonUniformity,0.5315938042628054,-0.3456444947786158
34,wavelet-HHH_gldm_DependenceNonUniformity,0.5323606889372033,-0.35499489171242904
463,wavelet-LLH_glcm_Imc2,0.5337766358248999,0.39137881364328825
289,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5368094973715769,0.4807257377909377
366,wavelet-HLH_gldm_DependenceNonUniformity,0.5370072334977218,-0.34782122538183324
5,wavelet-HLL_glcm_JointAverage,0.5376538884572037,-0.346970859689559
584,wavelet-HLL_glcm_SumAverage,0.5376538884572041,-0.34697085968955865
327,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.5400543827364749,-0.4890175172565228
331,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.5403201250271971,-1.5988880186840653
466,wavelet-LHH_gldm_DependenceNonUniformity,0.5403499525261939,-0.3548011881721254
535,wavelet-LLH_glcm_Idm,0.5442729665181423,0.4516326468190541
138,wavelet-HLL_ngtdm_Coarseness,0.5446626465522322,0.3463445386049073
570,wavelet-HLH_glrlm_RunLengthNonUniformity,0.5457491819157021,-0.3402083192133662
213,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5500681097261804,0.6007725723505649
242,wavelet-HHL_glrlm_LongRunEmphasis,0.5501503525677331,0.21527050379696605
546,wavelet-LLH_glcm_Id,0.5506361634471497,0.4235794904537991
245,wavelet-HHH_glcm_SumSquares,0.5511468125492388,0.8577366704186719
352,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.5517099577251336,-0.3355631433983328
446,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.5571411287588431,-0.33095033650704525
153,wavelet-HLL_gldm_DependenceNonUniformity,0.561809148064106,-0.31483594193495396
134,wavelet-HLH_glszm_ZoneEntropy,0.5622725717990564,-0.31344010893720364
581,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.5627713740352349,-0.5290786596194681
374,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.5628508264306797,-0.3241744838353788
101,wavelet-LHL_glszm_SmallAreaEmphasis,0.5639426641542205,-0.2774587989403445
473,wavelet-HHH_glrlm_RunLengthNonUniformity,0.5640155145001402,-0.32464904582884774
278,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.5643545973295403,-0.20573298368577808
6,wavelet-HHH_glrlm_GrayLevelNonUniformity,0.5662781377805655,-0.32633574393278153
515,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.5680622583771753,-0.3303465520770126
160,wavelet-LLH_gldm_GrayLevelNonUniformity,0.5681852573572368,-0.32946878830571674
179,wavelet-HLH_ngtdm_Complexity,0.5684014560284056,0.4017926833810368
310,wavelet-LHH_glcm_JointEntropy,0.5706388518974823,0.5319953095771506
94,wavelet-HLL_glrlm_GrayLevelNonUniformity,0.5717773434787377,-0.30390807074652965
526,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.5724904451489702,0.21210570386463562
185,wavelet-HLH_glszm_GrayLevelVariance,0.5734510190602968,0.4481116926671974
313,wavelet-HLH_gldm_GrayLevelNonUniformity,0.5741409349890585,-0.32335873163777284
422,wavelet-LHH_gldm_GrayLevelNonUniformity,0.5741445971040104,-0.3234021946198784
382,wavelet-HHH_gldm_GrayLevelNonUniformity,0.5742286709830875,-0.32327396898406857
7,wavelet-HHH_glrlm_LongRunEmphasis,0.5828707331105706,-0.2941444203134989
467,wavelet-HHH_glcm_SumAverage,0.5847249042012348,0.47880743586720825
66,wavelet-HHH_glcm_JointAverage,0.5847249042013248,0.4788074358670821
52,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.5887510079728582,-0.29829711321912733
211,wavelet-LLH_gldm_DependenceNonUniformity,0.5943535344538206,-0.30639950229070817
204,wavelet-LLL_glcm_ClusterTendency,0.5946405105055761,0.2790297891977717
91,wavelet-LLH_glcm_Idn,0.5956794159676846,0.3161285318641059
503,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.5991612604050212,-0.2688975657933732
39,wavelet-LHH_ngtdm_Strength,0.5993577634102099,-0.9764120940709881
384,wavelet-HLL_gldm_GrayLevelNonUniformity,0.5997798933486995,-0.278349807267953
460,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.5998838091845093,-0.2985529960367957
223,wavelet-HHL_ngtdm_Coarseness,0.6030199259798474,0.3031602498321194
501,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.6052388892073755,-0.5298501877294539
351,wavelet-LLL_glcm_Imc2,0.6060471612459722,0.2167824993114389
4,wavelet-LLH_glcm_ClusterProminence,0.6089113131463795,-2.510115764471372
554,wavelet-HHH_ngtdm_Strength,0.6127552880681738,-0.9346750531822468
219,wavelet-HLL_ngtdm_Strength,0.6150839604139193,-0.2618984199430926
19,wavelet-LLL_glcm_SumSquares,0.6154882003521764,0.2670999215724813
579,wavelet-HHH_glrlm_GrayLevelVariance,0.6167737287621778,0.6095013077702652
565,wavelet-HLH_ngtdm_Strength,0.6178461663783433,-0.9770040581107106
168,wavelet-LLL_gldm_SmallDependenceEmphasis,0.6187637024038011,-0.2945720297544457
555,wavelet-HLH_glcm_SumSquares,0.6220392398750704,-1.3500457601109364
81,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.6246662960450069,-0.23114266352813748
120,wavelet-LLH_glcm_InverseVariance,0.6260253249550749,-0.28201759402417653
246,wavelet-HHL_gldm_DependenceNonUniformity,0.6282718530802581,-0.2710080085353146
539,wavelet-HLL_glszm_GrayLevelNonUniformity,0.6291134736972757,-0.32737639816896796
512,wavelet-HLL_glszm_SizeZoneNonUniformity,0.6294196183405223,-0.2900578474579878
98,wavelet-HHH_glszm_LargeAreaEmphasis,0.629554448193824,-0.5046245139982068
560,wavelet-LHH_glcm_ClusterShade,0.6311792680889698,0.34793268988719145
64,wavelet-HHL_glcm_Idmn,0.6388606836711752,-0.20376974397836678
468,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.6405437500261052,0.21333359226137089
127,wavelet-LLH_ngtdm_Complexity,0.6422085945296925,-0.5539192708199301
202,wavelet-LLL_glcm_MCC,0.6427627609927173,0.19036140663332773
558,wavelet-LHH_glcm_Idmn,0.643848370322076,0.20934172896831835
229,wavelet-HHH_ngtdm_Complexity,0.645360648971012,-0.5207262066936482
57,wavelet-LLL_glcm_MaximumProbability,0.645509137192688,-0.2539066775039785
478,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.6479843926221291,-0.2341710672137031
71,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.6484027517192809,-0.3553980495810505
386,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.6493962459979215,-0.47417148215539784
437,wavelet-LLH_glcm_Contrast,0.6513146768901165,-0.21658124371503987
216,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.6604450449297121,-0.22552697932822086
312,wavelet-HLL_glcm_MCC,0.661345166187998,-0.22881506334162155
259,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.661758231120333,0.24084957124314763
456,wavelet-LLL_glcm_Idn,0.6653247707186951,-0.21105842021228186
399,wavelet-LLH_glcm_DifferenceEntropy,0.6662083219853159,-0.2597613546874587
54,wavelet-LHH_glszm_LargeAreaEmphasis,0.6666618492347974,-0.334437398773298
344,wavelet-LHH_glszm_ZoneVariance,0.6696422101525754,-0.3420030559372443
495,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.6714231669409267,-0.2579192884755887
2,wavelet-HLH_glszm_ZonePercentage,0.671671024616761,0.34664760352043306
159,wavelet-HHH_glszm_SizeZoneNonUniformity,0.673965182793471,0.3730016267524699
221,wavelet-LLL_glcm_SumEntropy,0.6742216019051954,0.21273985928998226
82,wavelet-HHL_glrlm_RunVariance,0.6783824819833941,0.15199994731818234
279,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.6809372146329831,-0.22476168274585376
288,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.6812878483939437,-0.3486521960128533
479,wavelet-LLL_gldm_DependenceEntropy,0.6824162645272243,0.18453751275950428
586,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.6845709062117834,-0.21358306077045566
12,wavelet-HLH_glrlm_GrayLevelVariance,0.6897358291435879,-0.9068640211925761
472,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.6912002319737657,-0.18785655357590592
441,wavelet-LLH_glrlm_ShortRunEmphasis,0.6919722713816172,-0.21081071736738322
598,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.693544211674586,-0.18666293858854557
16,wavelet-HLH_gldm_SmallDependenceEmphasis,0.6967112297772693,0.18144164176127203
231,wavelet-HLH_glszm_SizeZoneNonUniformity,0.697999732169177,0.1882714370701942
518,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.6980196592749721,-0.1658150512441548
248,wavelet-LLL_ngtdm_Strength,0.6983199438143513,-0.20031182430154493
370,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.6992790144419865,-0.3312946939426376
144,wavelet-LLH_glszm_GrayLevelNonUniformity,0.70013684923611,-0.18127566415828833
442,wavelet-HLH_glszm_GrayLevelNonUniformity,0.7003842455215964,-0.17602321662800777
543,wavelet-LLH_glcm_DifferenceVariance,0.7018834353860857,-0.39577498185961707
156,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.7023024759319452,-0.19248638426668116
400,wavelet-HHL_glszm_SizeZoneNonUniformity,0.7033650689232085,-0.24054593620430645
282,wavelet-HLH_gldm_GrayLevelVariance,0.7061229177255393,-0.8374118001301882
283,wavelet-LLH_glcm_Autocorrelation,0.7071034755211624,-0.31833085318606275
18,wavelet-LLH_glrlm_GrayLevelVariance,0.7071303223218774,0.3805707169366856
365,wavelet-LLH_glcm_JointEnergy,0.7073916373718074,0.3541668340859543
429,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.7082888182812608,-0.23167430755586663
328,wavelet-HLH_glrlm_RunEntropy,0.7092184265898289,0.2063939511651271
398,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.7099250736214724,-0.19987043835486895
455,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.7196418025848706,-0.19069520287802638
276,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.7197709700905197,-0.2732025035611171
542,wavelet-LLL_glcm_Imc1,0.719819962920768,-0.13064566617341727
264,wavelet-HLL_glcm_SumEntropy,0.7240107426172593,0.1619633058231488
523,wavelet-LLL_glrlm_GrayLevelVariance,0.7283923747019467,-0.15643752940796005
411,wavelet-HLL_gldm_LargeDependenceEmphasis,0.7290785147487227,0.19236826283968364
419,wavelet-LLH_glcm_Correlation,0.730860733996753,0.22940733228660332
89,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.7318448727600755,-0.2156007965478586
188,wavelet-HLL_glcm_ClusterTendency,0.7335115763815592,0.13655573968234377
413,wavelet-HHL_glszm_LargeAreaEmphasis,0.737195189357204,0.21940045706293979
114,wavelet-HHL_glszm_ZoneVariance,0.7390476243192556,0.2192137893943321
297,wavelet-HHL_glcm_Idn,0.73978645476174,-0.16720185397921217
378,wavelet-HLH_glrlm_RunVariance,0.7401335322548754,0.19570473924219528
162,wavelet-LLL_glcm_Correlation,0.7417757393104332,0.13668059860744325
262,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.7465490057471151,-0.39092115459766963
291,wavelet-HLH_glszm_SmallAreaEmphasis,0.7539961147816225,0.10491513450247639
514,wavelet-LLL_glcm_ClusterProminence,0.7550708919618387,0.27017767241008905
247,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.7586191314769363,0.31980083963467804
299,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.7600944087384972,-0.22762813016491368
431,wavelet-HLL_glcm_Imc2,0.7606823164418454,0.16965861954164446
74,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.761673769292756,-0.19681392085843852
236,wavelet-HLH_glrlm_LongRunEmphasis,0.7630990477407866,0.1804389901416433
394,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.7634476745131522,0.6048326995195369
78,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.7640313909407632,-0.14603552631078906
405,wavelet-LLH_glcm_ClusterShade,0.7641860078591115,0.13943643273763365
84,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.7690326314400794,-0.10221841981079473
547,wavelet-LLH_glrlm_RunPercentage,0.7720065972791709,-0.19584182967857988
309,wavelet-LLH_glrlm_LongRunEmphasis,0.772522446185085,0.16443480285855044
599,wavelet-LHH_glszm_GrayLevelVariance,0.7736869594682408,-0.17604280718725915
506,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.77427295431961,-0.33759717088702274
549,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.7744582058405795,0.13339120577059863
364,wavelet-LLH_glcm_SumAverage,0.7745450098005513,-0.17942890901569902
497,wavelet-LLH_glcm_JointAverage,0.7745450098005515,-0.17942890901569877
498,wavelet-LLH_glcm_DifferenceAverage,0.7766743087494968,-0.13494887457477098
493,wavelet-LLL_glcm_JointEnergy,0.7778350134675336,-0.149694422498582
517,wavelet-LLH_gldm_LargeDependenceEmphasis,0.7781960360052351,0.1909392318293717
113,wavelet-HLL_glcm_MaximumProbability,0.7794106899674375,-0.1495700286750992
458,wavelet-LHH_ngtdm_Contrast,0.7852445361728276,-0.11142597559733555
132,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.7867341084999833,0.12481968384352526
195,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.7885064363035393,-0.16636748930389056
428,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.7906854854880724,-0.12874911181791968
470,wavelet-LLL_glcm_JointEntropy,0.7912093434541982,0.13519259598372796
486,wavelet-LLL_glszm_ZoneVariance,0.7954970841322216,-0.1561468585729872
161,wavelet-LLL_glszm_LargeAreaEmphasis,0.7960285636085432,-0.15562840180245616
180,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.7967993712278111,-0.12882436115393672
454,wavelet-LLL_glcm_DifferenceVariance,0.7991829345444679,-0.15479553900846912
453,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.802729708832277,-0.24865854408256835
304,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.807207825709237,-0.1401997827271731
417,wavelet-LLL_glszm_SmallAreaEmphasis,0.8119750106519281,-0.10711235522107942
218,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.81793991618783,0.128626061425075
258,wavelet-LHL_ngtdm_Strength,0.8192125863958684,0.1295904600302401
485,wavelet-HHH_gldm_LargeDependenceEmphasis,0.8220221416267581,0.0947546956225025
525,wavelet-LHL_glszm_LargeAreaEmphasis,0.8231047172653939,0.13112827349333211
377,wavelet-HLL_gldm_GrayLevelVariance,0.8237940207121521,0.0910259120647921
358,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.8244157073731947,0.09755622139050125
401,wavelet-LHL_glszm_ZoneVariance,0.8246293490392429,0.13022484112013089
10,wavelet-HLL_glszm_LargeAreaEmphasis,0.8304603009553397,0.12259529439121118
249,wavelet-LLL_glcm_Contrast,0.8313412152040864,-0.11123781089152404
553,wavelet-HLL_glszm_ZoneVariance,0.8328775541450835,0.12091345900482199
540,wavelet-HLL_glcm_ClusterProminence,0.833114819817407,0.15788323661426218
277,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.8353414287748688,0.16450229222996313
564,wavelet-HLL_glrlm_ShortRunEmphasis,0.8414946153821653,-0.07963133918424037
321,wavelet-HLH_glrlm_RunPercentage,0.8449340366243614,-0.1141793118770143
90,wavelet-LHL_ngtdm_Busyness,0.847128378464525,-0.1052861333047978
567,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.8475717935602358,-0.0785168915799353
343,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.852119632991816,-0.1730107816054098
550,wavelet-HLL_glcm_SumSquares,0.8530952092148828,0.0763166491805458
499,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.854327029045963,-0.07149187797826649
147,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.8553534035578302,-0.0637039019372631
240,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.8560185352117979,0.21335577060506294
557,wavelet-LLL_glrlm_LongRunEmphasis,0.8578257560006519,-0.10273650526979838
342,wavelet-HLL_glrlm_RunPercentage,0.8614340948035571,-0.07148247431590588
50,wavelet-LLL_glcm_Idmn,0.8617874506389297,0.08212300194038961
227,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.8635186516682252,-0.16683232437659287
551,wavelet-LLL_glrlm_RunVariance,0.8643204470064052,-0.10162440706499631
302,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.865644645264174,-0.0892328002449063
27,wavelet-HHH_glrlm_RunVariance,0.8657863873298344,-0.07174422893901823
209,wavelet-HLL_glszm_GrayLevelVariance,0.8674071846611152,0.11947181463244368
51,wavelet-HLL_glrlm_GrayLevelVariance,0.8688501606773286,0.06689183180454199
106,wavelet-LLH_glszm_ZoneEntropy,0.869955639022054,-0.11462712229632299
392,wavelet-HLL_glcm_Id,0.8707564664828101,0.06674264198515414
169,wavelet-LHH_glrlm_LongRunEmphasis,0.871501349507811,0.10686375479799519
157,wavelet-HHL_ngtdm_Strength,0.8735638300448694,0.07930954489151253
125,wavelet-HLL_glcm_JointEnergy,0.8775132110659163,-0.05511108398930873
20,wavelet-LLL_glrlm_ShortRunEmphasis,0.8794860664783775,0.07332323585839087
507,wavelet-HLL_glcm_JointEntropy,0.8841887093824637,0.062054430048124
528,wavelet-HHH_gldm_SmallDependenceEmphasis,0.886419993540493,0.06481531253941304
112,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.8864472545087057,-0.11183751558290761
148,wavelet-LLL_glrlm_RunEntropy,0.8885768648090783,0.05935717818314068
425,wavelet-HHH_glszm_ZonePercentage,0.8935104131791328,0.09511636226187783
298,wavelet-HLL_glszm_ZoneEntropy,0.8951807568753176,0.07443194009478979
522,wavelet-LLH_ngtdm_Contrast,0.89521734773753,0.04285061458364502
194,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.8959443348995397,-0.07574229090924593
597,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.8983948797280847,-0.18973524816150086
505,wavelet-LLH_glcm_Idmn,0.8984853800226833,0.049594374877653606
287,wavelet-HLL_gldm_SmallDependenceEmphasis,0.9015920245224962,-0.07661761121007594
360,wavelet-HLL_glszm_SmallAreaEmphasis,0.9022027799582959,0.05861307691923922
205,wavelet-LLL_glrlm_GrayLevelNonUniformity,0.9072080883223281,-0.06892326078118846
193,wavelet-LHH_glrlm_RunVariance,0.9079188441597276,0.06201574095801736
434,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.9079205987840095,0.13542952954223764
457,wavelet-HHL_ngtdm_Contrast,0.9085144316188958,0.05340140550159744
534,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.9086313258872948,-0.045496724090037695
182,wavelet-HLL_glcm_Idm,0.9099224969478691,0.04570483021009482
196,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.9125261522979269,0.04483758115186743
95,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.9128676171324899,-0.05076518211686737
435,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.9129956071439919,0.050882974592744275
274,wavelet-LLH_glrlm_RunEntropy,0.9133719976701266,0.055784875725086155
387,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.9137685182456071,0.04801975796133822
483,wavelet-LLL_ngtdm_Busyness,0.9152712822920864,0.05973338757062151
191,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.9155751889051519,-0.05772325028111964
163,wavelet-LLH_glcm_JointEntropy,0.9198975124808815,-0.08428136020006392
140,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9217533839853486,0.07700480966308947
102,wavelet-HLH_glcm_SumEntropy,0.9219790576495823,-0.042350597989508604
3,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.9242739361402897,-0.06734874247251005
563,wavelet-LLL_glrlm_RunPercentage,0.9256933762414595,0.045306053835738366
11,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.9265080122745655,0.040024621771932
123,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.9268535263937163,0.03912716817763698
129,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.934993655967953,-0.042158887327950735
131,wavelet-LLH_ngtdm_Strength,0.9351811502108501,-0.0999134110688488
574,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.9391538325713312,0.03556770182600661
448,wavelet-LLH_glcm_SumSquares,0.9407669922923354,-0.11897983461191577
32,wavelet-LLL_glcm_DifferenceAverage,0.9419678200931614,-0.03438397422401843
585,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.9434648273372677,0.030206927703799076
100,wavelet-LLL_gldm_GrayLevelNonUniformity,0.9456360356946721,0.047523427973112015
99,wavelet-LLL_gldm_DependenceVariance,0.946285050863541,-0.03995097864619639
530,wavelet-HLH_glcm_ClusterShade,0.9486067450178673,0.04964119002814133
573,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.9492301302299149,-0.03356138152314644
418,wavelet-LHL_glrlm_GrayLevelNonUniformity,0.95229312662176,-0.03247279486614292
504,wavelet-HLL_ngtdm_Busyness,0.9535992806671397,-0.02812208163590347
116,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.954912007737339,0.07327791385851372
121,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.9554583299268318,-0.028287622368921548
303,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.9571671525108519,0.04031269136449534
232,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.9593446467320216,-0.01577073562507198
124,wavelet-HHH_glrlm_RunPercentage,0.9594215180850162,-0.020924273260422333
385,wavelet-LLH_glrlm_RunLengthNonUniformity,0.9601541765491822,-0.027948061664504132
93,wavelet-HLL_glrlm_RunVariance,0.9633127569317406,-0.020190952101994425
178,wavelet-LLL_glcm_Idm,0.9656336251165485,0.019557270352301852
465,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.965687158139428,0.028039210753172367
500,wavelet-LLH_gldm_DependenceVariance,0.968030188745383,-0.023625683493187145
433,wavelet-LLL_glcm_DifferenceEntropy,0.9680978275398138,-0.018884630893341286
256,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.9701278088001062,0.020496529249015856
143,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.970869446050337,-0.012386492607271893
44,wavelet-LLL_glcm_Id,0.973109327279577,0.015634392885906966
521,wavelet-HLL_glrlm_LongRunEmphasis,0.9767106681552375,-0.012706907783797286
556,wavelet-HLL_glcm_DifferenceVariance,0.9774052275876626,-0.011359851993914295
220,wavelet-LHL_gldm_GrayLevelNonUniformity,0.9782316173316223,-0.01327646179354446
65,wavelet-LLH_glrlm_RunVariance,0.9784300552635632,0.013801988551619508
48,wavelet-LLL_glcm_ClusterShade,0.9784311523984156,0.018648135845588318
469,wavelet-LLH_gldm_GrayLevelVariance,0.9790262317141176,0.03875767460727285
482,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.9811402216328299,0.012989090407609616
243,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.9840113334346916,-0.016675909920557362
380,wavelet-HLL_glcm_Contrast,0.9846851802124235,0.008167890438783902
77,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.9849027485796851,0.009570197959444714
383,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9864286839295046,-0.005956811572562576
537,wavelet-LLL_gldm_LargeDependenceEmphasis,0.9870766888093824,-0.009277265550765428
176,wavelet-LLL_gldm_GrayLevelVariance,0.9923117497726928,0.005087934956879117
519,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.993183975517387,-0.004847032206381319
345,wavelet-HLL_glcm_DifferenceAverage,0.9937845115336665,0.003843538444605393
42,wavelet-HLL_glcm_DifferenceEntropy,0.9940913825559645,-0.0035529588765571543
491,wavelet-HHL_gldm_GrayLevelNonUniformity,0.9956758776007428,0.0031085267164262685
175,wavelet-HHH_glrlm_RunEntropy,0.9961306164130854,0.0019969450992901516
145,wavelet-LLH_glcm_SumEntropy,0.9967903858549577,-0.004035761294574906
55,wavelet-HHH_glrlm_ShortRunEmphasis,0.997012000949617,-0.001697699095289944
471,wavelet-LLH_glcm_MaximumProbability,0.9976451622850405,0.0021783363109132204
544,wavelet-LLH_glcm_ClusterTendency,0.9985118592399194,0.002880911912254646
189,wavelet-LLH_gldm_DependenceEntropy,1.0,0.0
